,period_open,period_close,transactions,positions,gross_leverage,starting_exposure,net_leverage,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,BTC,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2018-03-19 20:00:00+00:00,2018-03-19 13:31:00+00:00,2018-03-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.825}]",0.043845086749592595,4450.5,0.043845086749592595,-0.0006798491618664748,4382.5,4450.5,4382.5,95571.68699999999,95571.68699999999,99954.18699999999,1,0,4382.5,0.0,4382.5,-68.0,0.0,0.0,[],43.825,-0.0004581300000003896,,,-0.24459304268051402,-0.3558736613559912,-0.005496130000000221,0.04537795738201729,0.0,0.0,40,2018-03,0.011537434132878605,0.0,0.0
2018-03-20 20:00:00+00:00,2018-03-20 13:31:00+00:00,2018-03-20 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.81}]",0.04383073763689815,4382.5,0.04383073763689815,-1.5006875099699002e-05,4381.0,4382.5,4381.0,95571.68699999999,95571.68699999999,99952.68699999999,1,0,4381.0,0.0,4381.0,-1.5,0.0,0.0,[],43.81,-0.00047313000000037686,,,-0.24976369882551566,-0.36327921836393967,-0.005496130000000221,0.04537795738201729,0.0,0.0,41,2018-03,0.011392307310838939,0.0,0.0
2018-03-21 20:00:00+00:00,2018-03-21 13:31:00+00:00,2018-03-21 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.818}]",0.04288082598457479,4381.0,0.04288082598457479,-0.0009924695671262862,4281.8,4381.0,4281.8,95571.68699999999,95571.68699999999,99853.487,1,0,4281.8,0.0,4281.8,-99.19999999999709,0.0,0.0,[],42.818,-0.0014651300000003697,,,-0.7589266802775401,-1.076544688480236,-0.005496130000000221,0.04537795738201729,0.0,0.0,42,2018-03,0.011506322263232477,0.0,0.0
2018-03-22 20:00:00+00:00,2018-03-22 13:31:00+00:00,2018-03-22 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.213}]",0.04230056767415931,4281.8,0.04230056767415931,-0.0006058877042521837,4221.3,4281.8,4221.3,95571.68699999999,95571.68699999999,99792.987,1,0,4221.3,0.0,4221.3,-60.5,0.0,0.0,[],42.213,-0.0020701300000004474,,,-1.0548224529234078,-1.4822717373437615,-0.005496130000000221,0.04537795738201729,0.0,0.0,43,2018-03,0.011452314397805731,0.0,0.0
2018-03-23 20:00:00+00:00,2018-03-23 13:31:00+00:00,2018-03-23 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.235}]",0.04136107393027911,4221.3,0.04136107393027911,-0.0009800287869928814,4123.5,4221.3,4123.5,95571.68699999999,95571.68699999999,99695.18699999999,1,0,4123.5,0.0,4123.5,-97.80000000000291,0.0,0.0,[],41.235,-0.003048130000000482,,,-1.5099147638228265,-2.075840755671171,-0.005496130000000221,0.04537795738201729,0.0,0.0,44,2018-03,0.01153608261342209,0.0,0.0
2018-03-26 20:00:00+00:00,2018-03-26 13:31:00+00:00,2018-03-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.193}]",0.0432401373709522,4123.5,0.0432401373709522,0.0019639864861280554,4319.3,4123.5,4319.3,95571.68699999999,95571.68699999999,99890.987,1,0,4319.3,0.0,4319.3,195.8000000000029,0.0,0.0,[],43.193,-0.0010901300000003555,,,-0.48742173353518037,-0.7271158956732097,-0.005496130000000221,0.04537795738201729,0.0,0.0,45,2018-03,0.012377575530962949,0.0,0.0
2018-03-27 20:00:00+00:00,2018-03-27 13:31:00+00:00,2018-03-27 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.085}]",0.042177712094285814,4319.3,0.042177712094285814,-0.0011092091822058059,4208.5,4319.3,4208.5,95571.68699999999,95571.68699999999,99780.18699999999,1,0,4208.5,0.0,4208.5,-110.80000000000291,0.0,0.0,[],42.085,-0.0021981300000003534,,,-0.9582719255577393,-1.391636324416122,-0.005496130000000221,0.04537795738201729,0.0,0.0,46,2018-03,0.01250008680076962,0.0,0.0
2018-03-28 20:00:00+00:00,2018-03-28 13:31:00+00:00,2018-03-28 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.62}]",0.04173113543872092,4208.5,0.04173113543872092,-0.0004660243821752452,4162.0,4208.5,4162.0,95571.68699999999,95571.68699999999,99733.68699999999,1,0,4162.0,0.0,4162.0,-46.5,0.0,0.0,[],41.62,-0.002663130000000402,,,-1.146831777780017,-1.6569315938098221,-0.005496130000000221,0.04537795738201729,0.0,0.0,47,2018-03,0.012401387126509044,0.0,0.0
2018-03-29 20:00:00+00:00,2018-03-29 13:31:00+00:00,2018-03-29 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.945}]",0.04204330270735916,4162.0,0.04204330270735916,0.0003258678283897254,4194.5,4162.0,4194.5,95571.68699999999,95571.68699999999,99766.18699999999,1,0,4194.5,0.0,4194.5,32.5,0.0,0.0,[],41.945,-0.0023381300000004934,,,-0.9931073639075837,-1.4381589671341537,-0.005496130000000221,0.04537795738201729,0.0,0.0,48,2018-03,0.01229998001476327,0.0,0.0
2018-04-02 20:00:00+00:00,2018-04-02 13:31:00+00:00,2018-04-02 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.67}]",0.04177917441403656,4194.5,0.04177917441403656,-0.0002756444926576007,4167.0,4194.5,4167.0,95571.68699999999,95571.68699999999,99738.68699999999,1,0,4167.0,0.0,4167.0,-27.5,0.0,0.0,[],41.67,-0.0026131300000005186,,,-1.0986229108713095,-1.5876559907217653,-0.005496130000000221,0.04537795738201729,0.0,0.0,49,2018-04,0.012182079067629524,0.0,0.0
2018-04-03 20:00:00+00:00,2018-04-03 13:31:00+00:00,2018-04-03 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.097}]",0.042189231143880575,4167.0,0.042189231143880575,0.000428118729896676,4209.7,4167.0,4209.7,95571.68699999999,95571.68699999999,99781.38699999999,1,0,4209.7,0.0,4209.7,42.69999999999709,0.0,0.0,[],42.097,-0.0021861300000004524,,,-0.9052232831011137,-1.313135238115386,-0.005496130000000221,0.04537795738201729,0.0,0.0,50,2018-04,0.012105436027019922,0.0,0.0
2018-04-04 20:00:00+00:00,2018-04-04 13:31:00+00:00,2018-04-04 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.903}]",0.04296229355019744,4209.7,0.04296229355019744,0.0008077658812259969,4290.3,4209.7,4290.3,95571.68699999999,95571.68699999999,99861.987,1,0,4290.3,0.0,4290.3,80.60000000000582,0.0,0.0,[],42.903,-0.001380130000000368,,,-0.5565289924357721,-0.8171507746002368,-0.005496130000000221,0.04537795738201729,0.0,0.0,51,2018-04,0.012132240586826533,0.0,0.0
2018-04-05 20:00:00+00:00,2018-04-05 13:31:00+00:00,2018-04-05 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.2}]",0.04324684195192339,4290.3,0.04324684195192339,0.00029741046510523006,4320.0,4290.3,4320.0,95571.68699999999,95571.68699999999,99891.68699999999,1,0,4320.0,0.0,4320.0,29.69999999999709,0.0,0.0,[],43.2,-0.0010831300000003763,,,-0.4305175905491053,-0.6331213244855498,-0.005496130000000221,0.04537795738201729,0.0,0.0,52,2018-04,0.01203389084289819,0.0,0.0
2018-04-06 20:00:00+00:00,2018-04-06 13:31:00+00:00,2018-04-06 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.095}]",0.04218731132152197,4320.0,0.04218731132152197,-0.0011061981564091106,4209.5,4320.0,4209.5,95571.68699999999,95571.68699999999,99781.18699999999,1,0,4209.5,0.0,4209.5,-110.5,0.0,0.0,[],42.095,-0.002188130000000288,,,-0.851219825195773,-1.2230217278314859,-0.005496130000000221,0.04537795738201729,0.0,0.0,53,2018-04,0.01215045698884833,0.0,0.0
2018-04-09 20:00:00+00:00,2018-04-09 13:31:00+00:00,2018-04-09 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.513}]",0.04258838698144747,4209.5,0.04258838698144747,0.00041891664407645024,4251.3,4209.5,4251.3,95571.68699999999,95571.68699999999,99822.987,1,0,4251.3,0.0,4251.3,41.80000000000291,0.0,0.0,[],42.513,-0.0017701300000002584,,,-0.6787079371752751,-0.9783023965943833,-0.005496130000000221,0.04537795738201729,0.0,0.0,54,2018-04,0.012076231058752183,0.0,0.0
2018-04-10 20:00:00+00:00,2018-04-10 13:31:00+00:00,2018-04-10 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.312}]",0.04335410246953124,4251.3,0.04335410246953124,0.000800416841864271,4331.2,4251.3,4331.2,95571.68699999999,95571.68699999999,99902.88699999999,1,0,4331.2,0.0,4331.2,79.89999999999418,0.0,0.0,[],43.312,-0.0009711300000002643,,,-0.3620901381219884,-0.5275968326824889,-0.005496130000000221,0.04537795738201729,0.0,0.0,55,2018-04,0.01209601294405177,0.0,0.0
2018-04-11 20:00:00+00:00,2018-04-11 13:31:00+00:00,2018-04-11 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.11}]",0.04316063303343051,4331.2,0.04316063303343051,-0.0002021963589500242,4311.0,4331.2,4311.0,95571.68699999999,95571.68699999999,99882.68699999999,1,0,4311.0,0.0,4311.0,-20.19999999999709,0.0,0.0,[],43.11,-0.0011731300000001887,,,-0.4345846005332929,-0.632602355428763,-0.005496130000000221,0.04537795738201729,0.0,0.0,56,2018-04,0.01199195519810807,0.0,0.0
2018-04-12 20:00:00+00:00,2018-04-12 13:31:00+00:00,2018-04-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.535000000000004}]",0.043567594224267,4311.0,0.043567594224267,0.0004254991658363405,4353.5,4311.0,4353.5,95571.68699999999,95571.68699999999,99925.18699999999,1,0,4353.5,0.0,4353.5,42.5,0.0,0.0,[],43.535000000000004,-0.0007481300000002911,,,-0.27169141395817525,-0.3966542208429367,-0.005496130000000221,0.04537795738201729,0.0,0.0,57,2018-04,0.011921373025389776,0.0,0.0
2018-04-13 20:00:00+00:00,2018-04-13 13:31:00+00:00,2018-04-13 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.682}]",0.043708274354963,4353.5,0.043708274354963,0.000147110057447275,4368.2,4353.5,4368.2,95571.68699999999,95571.68699999999,99939.88699999999,1,0,4368.2,0.0,4368.2,14.69999999999709,0.0,0.0,[],43.682,-0.0006011300000002828,,,-0.21520298558954973,-0.31426096954498806,-0.005496130000000221,0.04537795738201729,0.0,0.0,58,2018-04,0.011821040257424253,0.0,0.0
2018-04-16 20:00:00+00:00,2018-04-16 13:31:00+00:00,2018-04-16 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.955}]",0.04396942768830737,4368.2,0.04396942768830737,0.0002731642071998053,4395.5,4368.2,4395.5,95571.68699999999,95571.68699999999,99967.18699999999,1,0,4395.5,0.0,4395.5,27.30000000000291,0.0,0.0,[],43.955,-0.0003281300000003151,,,-0.11369947391815434,-0.1662176989524771,-0.005496130000000221,0.04537795738201729,0.0,0.0,59,2018-04,0.011733304567722893,0.0,0.0
2018-04-17 20:00:00+00:00,2018-04-17 13:31:00+00:00,2018-04-17 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 44.56}]",0.044547666087690306,4395.5,0.044547666087690306,0.0006051985838113616,4456.0,4395.5,4456.0,95571.68699999999,95571.68699999999,100027.68699999999,1,0,4456.0,0.0,4456.0,60.5,0.0,0.0,[],44.56,0.0002768699999997626,,,0.10512327979064265,0.15454412244989266,-0.005496130000000221,0.04537795738201729,0.0,0.0,60,2018-04,0.0117005291983241,0.0,0.0
2018-04-18 20:00:00+00:00,2018-04-18 13:31:00+00:00,2018-04-18 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 44.46}]",0.04445213775039609,4456.0,0.04445213775039609,-9.99723206636105e-05,4446.0,4456.0,4446.0,95571.68699999999,95571.68699999999,100017.68699999999,1,0,4446.0,0.0,4446.0,-10.0,0.0,0.0,[],44.46,0.0001768699999997736,,,0.06866549519079587,0.10091627637769789,-0.005496130000000221,0.04537795738201729,0.0,0.0,61,2018-04,0.01160457219465207,0.0,0.0
2018-04-19 20:00:00+00:00,2018-04-19 13:31:00+00:00,2018-04-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 43.2}]",0.04324684195192339,4446.0,0.04324684195192339,-0.001259777183209576,4320.0,4446.0,4320.0,95571.68699999999,95571.68699999999,99891.68699999999,1,0,4320.0,0.0,4320.0,-126.0,0.0,0.0,[],43.2,-0.0010831300000001542,,,-0.3678864414348218,-0.5266738785583385,-0.005496130000000221,0.04537795738201729,0.0,0.0,62,2018-04,0.011787341559523053,0.0,0.0
2018-04-20 20:00:00+00:00,2018-04-20 13:31:00+00:00,2018-04-20 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.43}]",0.041548543395618344,4320.0,0.041548543395618344,-0.001771919218863549,4143.0,4320.0,4143.0,95571.68699999999,95571.68699999999,99714.68699999999,1,0,4143.0,0.0,4143.0,-177.0,0.0,0.0,[],41.43,-0.0028531300000002036,,,-0.93020674937698,-1.2753529514314579,-0.005496130000000221,0.04537795738201729,0.0,0.0,63,2018-04,0.01220723051890489,0.0,0.0
2018-04-23 20:00:00+00:00,2018-04-23 13:31:00+00:00,2018-04-23 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.31}]",0.04143318624903259,4143.0,0.04143318624903259,-0.00012034335523714024,4131.0,4143.0,4131.0,95571.68699999999,95571.68699999999,99702.68699999999,1,0,4131.0,0.0,4131.0,-12.0,0.0,0.0,[],41.31,-0.0029731300000002125,,,-0.9620830971252122,-1.318509275295958,-0.005496130000000221,0.04537795738201729,0.0,0.0,64,2018-04,0.012110881547043824,0.0,0.0
2018-04-24 20:00:00+00:00,2018-04-24 13:31:00+00:00,2018-04-24 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 40.735}]",0.04088004772373,4131.0,0.04088004772373,-0.0005767146476203244,4073.5,4131.0,4073.5,95571.68699999999,95571.68699999999,99645.18699999999,1,0,4073.5,0.0,4073.5,-57.5,0.0,0.0,[],40.735,-0.0035481300000002047,,,-1.1365610624691216,-1.5503639635629303,-0.005496130000000221,0.04537795738201729,0.0,0.0,65,2018-04,0.012061205224132746,0.0,0.0
2018-04-25 20:00:00+00:00,2018-04-25 13:31:00+00:00,2018-04-25 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 40.912}]",0.041050386188391276,4073.5,0.041050386188391276,0.00017763025523742648,4091.2,4073.5,4091.2,95571.68699999999,95571.68699999999,99662.88699999999,1,0,4091.2,0.0,4091.2,17.69999999999709,0.0,0.0,[],40.912,-0.003371130000000333,,,-1.0706139148466742,-1.46128115620155,-0.005496130000000221,0.04537795738201729,0.0,0.0,66,2018-04,0.01197665187938999,0.0,0.0
2018-04-26 20:00:00+00:00,2018-04-26 13:31:00+00:00,2018-04-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.055}]",0.041187960089604056,4091.2,0.041187960089604056,0.0001434837022131763,4105.5,4091.2,4105.5,95571.68699999999,95571.68699999999,99677.18699999999,1,0,4105.5,0.0,4105.5,14.30000000000291,0.0,0.0,[],41.055,-0.0032281300000002178,,,-1.0167995045223868,-1.3883682543949094,-0.005496130000000221,0.04537795738201729,0.0,0.0,67,2018-04,0.011891549315662685,0.0,0.0
2018-04-27 20:00:00+00:00,2018-04-27 13:31:00+00:00,2018-04-27 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 40.58}]",0.04073083156429068,4105.5,0.04073083156429068,-0.0004765383276716939,4058.0,4105.5,4058.0,95571.68699999999,95571.68699999999,99629.68699999999,1,0,4058.0,0.0,4058.0,-47.5,0.0,0.0,[],40.58,-0.003703130000000221,,,-1.1562157671118747,-1.5735719796303238,-0.005496130000000221,0.04537795738201729,0.0,0.0,68,2018-04,0.011831271696450719,0.0,0.0
2018-04-30 20:00:00+00:00,2018-04-30 13:31:00+00:00,2018-04-30 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 41.315}]",0.041437993351205515,4058.0,0.041437993351205515,0.0007377319171946173,4131.5,4058.0,4131.5,95571.68699999999,95571.68699999999,99703.18699999999,1,0,4131.5,0.0,4131.5,73.5,0.0,0.0,[],41.315,-0.00296813000000018,,,-0.910973801176961,-1.2499251433325052,-0.005496130000000221,0.04537795738201729,0.0,0.0,69,2018-04,0.011841091301147091,0.0,0.0
2018-05-01 20:00:00+00:00,2018-05-01 13:31:00+00:00,2018-05-01 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 42.275}]",0.04236006451635724,4131.5,0.04236006451635724,0.0009628578873812632,4227.5,4131.5,4227.5,95571.68699999999,95571.68699999999,99799.18699999999,1,0,4227.5,0.0,4227.5,96.0,0.0,0.0,[],42.275,-0.002008130000000219,,,-0.6017833276411424,-0.8364118707329949,-0.005496130000000221,0.04537795738201729,0.0,0.0,70,2018-05,0.011908832158242495,0.0,0.0
2018-05-02 20:00:00+00:00,2018-05-02 13:31:00+00:00,2018-05-02 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 44.143}]",0.044149186625521836,4227.5,0.044149186625521836,0.001871758734868223,4414.3,4227.5,4414.3,95571.68699999999,95571.68699999999,99985.987,1,0,4414.3,0.0,4414.3,186.8000000000029,0.0,0.0,[],44.143,-0.00014013000000023812,,,-0.03417435089811947,-0.049622957402901395,-0.005496130000000221,0.04537795738201729,0.0,0.0,71,2018-05,0.012353537923790117,0.0,0.0
2018-05-03 20:00:00+00:00,2018-05-03 13:31:00+00:00,2018-05-03 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 44.222}]",0.044224703456122276,4414.3,0.044224703456122276,7.901107182139988e-05,4422.2,4414.3,4422.2,95571.68699999999,95571.68699999999,99993.88699999999,1,0,4422.2,0.0,4422.2,7.899999999994179,0.0,0.0,[],44.222,-6.113000000029789e-05,,,-0.011393985422963613,-0.01654427844809159,-0.005496130000000221,0.04537795738201729,0.0,0.0,72,2018-05,0.01226716145030519,0.0,0.0
2018-05-04 20:00:00+00:00,2018-05-04 13:31:00+00:00,2018-05-04 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 45.958}]",0.045881155029875116,4422.2,0.045881155029875116,0.0017361061281677692,4595.8,4422.2,4595.8,95571.68699999999,95571.68699999999,100167.487,1,0,4595.8,0.0,4595.8,173.60000000000582,0.0,0.0,[],45.958,0.001674869999999773,,,0.46463925256191585,0.6978637922533417,-0.005496130000000221,0.045881155029875116,0.0,0.0,73,2018-05,0.012601768523653531,0.0,0.0
2018-05-07 20:00:00+00:00,2018-05-07 13:31:00+00:00,2018-05-07 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.29}]",0.04619728804853404,4595.8,0.04619728804853404,0.00033144487292569025,4629.0,4595.8,4629.0,95571.68699999999,95571.68699999999,100200.68699999999,1,0,4629.0,0.0,4629.0,33.19999999999709,0.0,0.0,[],46.29,0.002006869999999772,,,0.5511505391561711,0.8285758518479095,-0.005496130000000221,0.04619728804853404,0.0,0.0,74,2018-05,0.012528074679387236,0.0,0.0
2018-05-08 20:00:00+00:00,2018-05-08 13:31:00+00:00,2018-05-08 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.513}]",0.046409512819648856,4629.0,0.046409512819648856,0.00022255336432985828,4651.3,4629.0,4651.3,95571.68699999999,95571.68699999999,100222.987,1,0,4651.3,0.0,4651.3,22.30000000000291,0.0,0.0,[],46.513,0.002229869999999856,,,0.607358653760953,0.9133705284607486,-0.005496130000000221,0.046409512819648856,0.0,0.0,75,2018-05,0.012448278519798598,0.0,0.0
2018-05-09 20:00:00+00:00,2018-05-09 13:31:00+00:00,2018-05-09 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.84}]",0.04672054164867476,4651.3,0.04672054164867476,0.00032627245484118106,4684.0,4651.3,4684.0,95571.68699999999,95571.68699999999,100255.68699999999,1,0,4684.0,0.0,4684.0,32.69999999999709,0.0,0.0,[],46.84,0.0025568699999998223,,,0.6902395298926941,1.0389052894921864,-0.005496130000000221,0.04672054164867476,0.0,0.0,76,2018-05,0.012376774879909848,0.0,0.0
2018-05-10 20:00:00+00:00,2018-05-10 13:31:00+00:00,2018-05-10 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 47.51}]",0.04735718452198156,4684.0,0.04735718452198156,0.0006682912661104545,4751.0,4684.0,4751.0,95571.68699999999,95571.68699999999,100322.68699999999,1,0,4751.0,0.0,4751.0,67.0,0.0,0.0,[],47.51,0.0032268699999997708,,,0.8599510104234466,1.2998583310751262,-0.005496130000000221,0.04735718452198156,0.0,0.0,77,2018-05,0.012348525596690809,0.0,0.0
2018-05-11 20:00:00+00:00,2018-05-11 13:31:00+00:00,2018-05-11 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 47.147}]",0.04701236270482055,4751.0,0.04701236270482055,-0.00036183241383891396,4714.7,4751.0,4714.7,95571.68699999999,95571.68699999999,100286.38699999999,1,0,4714.7,0.0,4714.7,-36.30000000000291,0.0,0.0,[],47.147,0.0028638699999996575,,,0.7578787703759257,1.14381331016821,-0.005496130000000221,0.04735718452198156,0.0,0.0,78,2018-05,0.012289547806571027,0.0,0.0
2018-05-14 20:00:00+00:00,2018-05-14 13:31:00+00:00,2018-05-14 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 47.037}]",0.04690782195634907,4714.7,0.04690782195634907,-0.0001096858739163542,4703.7,4714.7,4703.7,95571.68699999999,95571.68699999999,100275.38699999999,1,0,4703.7,0.0,4703.7,-11.0,0.0,0.0,[],47.037,0.002753869999999603,,,0.7243077588647502,1.092988211292812,-0.005496130000000221,0.04735718452198156,0.0,0.0,79,2018-05,0.012213323195720202,0.0,0.0
2018-05-15 20:00:00+00:00,2018-05-15 13:31:00+00:00,2018-05-15 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.61}]",0.04650179636509196,4703.7,0.04650179636509196,-0.00042582732689921965,4661.0,4703.7,4661.0,95571.68699999999,95571.68699999999,100232.68699999999,1,0,4661.0,0.0,4661.0,-42.69999999999709,0.0,0.0,[],46.61,0.002326869999999648,,,0.6079155622531637,0.9153271160052868,-0.005496130000000221,0.04735718452198156,0.0,0.0,80,2018-05,0.012163319336064026,0.0,0.0
2018-05-16 20:00:00+00:00,2018-05-16 13:31:00+00:00,2018-05-16 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 47.045}]",0.046915425693240614,4661.0,0.046915425693240614,0.00043399016131329127,4704.5,4661.0,4704.5,95571.68699999999,95571.68699999999,100276.18699999999,1,0,4704.5,0.0,4704.5,43.5,0.0,0.0,[],47.045,0.002761869999999611,,,0.7146592390474734,1.0778392200948395,-0.005496130000000221,0.04735718452198156,0.0,0.0,81,2018-05,0.012108113847187048,0.0,0.0
2018-05-17 20:00:00+00:00,2018-05-17 13:31:00+00:00,2018-05-17 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.748}]",0.046633055580291814,4704.5,0.046633055580291814,-0.0002961819838641633,4674.8,4704.5,4674.8,95571.68699999999,95571.68699999999,100246.487,1,0,4674.8,0.0,4674.8,-29.69999999999709,0.0,0.0,[],46.748,0.0024648699999996193,,,0.6339652194593032,0.9551523607511708,-0.005496130000000221,0.04735718452198156,0.0,0.0,82,2018-05,0.012047082174571885,0.0,0.0
2018-05-18 20:00:00+00:00,2018-05-18 13:31:00+00:00,2018-05-18 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 46.577}]",0.046470402936815335,4674.8,0.046470402936815335,-0.0001705795436005575,4657.7,4674.8,4657.7,95571.68699999999,95571.68699999999,100229.38699999999,1,0,4657.7,0.0,4657.7,-17.10000000000582,0.0,0.0,[],46.577,0.002293869999999476,,,0.5866762279280543,0.8835994431118622,-0.005496130000000221,0.04735718452198156,0.0,0.0,83,2018-05,0.011978514488114505,0.0,0.0
